#flare_sprite_packer_input=78 74 56 92 45 98 78 91 83 78 66 78 47 75 73 68 75 75 54 92 45 99 78 91 82 78 66 79 44 75 74 68 79 76 54 93 47 100 77 91 82 79 65 78 45 75 53 68 75 78 51 95 50 100 79 90 80 79 63 79 49 74 55 67 80 79 27 56 32 104 71 99 86 83 70 83 38 84 64 80 64 67 42 70 30 93 70 85 89 72 67 80 32 86 70 72 81 63 52 70 33 79 71 67 78 74 55 89 24 88 75 79 87 63 52 61 26 80 67 70 80 68 63 83 20 87 68 68 84 63 72 67 28 85 61 81 82 65 72 78 33 87 62 79 63 76 64 92 23 66 59 98 84 85 76 81 38 81 57 80 66 89 56 101 34 108 56 109 76 101 71 91 49 93 47 93 71 83 62 98 32 106 61 104 83 93 72 88 43 88 59 86 103 112 82 126 51 131 98 119 110 104 70 125 41 137 93 121 98 120 84 119 51 118 75 111 85 114 69 131 43 139 84 135 63 97 43 95 41 107 74 100 76 88 57 89 34 91 59 90 78 50 64 53 21 53 53 58 73 45 61 64 21 69 55 68 81 64 46 61 37 91 74 83 82 70 63 73 42 71 73 60 77 48 50 73 38 83 73 73 81 63 61 72 36 71 72 57 69 48 39 72 49 73 77 56 73 66 43 78 40 75 42 51 46 39 24 52 51 49 70 61 58 75 27 81 56 72 73 58 40 42 24 42 41 42 59 53 50 66 20 73 42 64 49 41 49 32 21 31 36 32 54 43 46 56 17 62 40 54 61 30 16 16 24 18 22 25 12 29 16 28 22 10 3 3 4 6 61 30 64 19 46 36 26 38 58 29 64 22 42 32 27 34 56 107 55 119 58 124 63 126 72 120 71 111 65 105 47 98 79 130 46 134 83 132 86 138 70 151 59 150 85 142 96 127 64 132 72 132 94 126 82 144 47 154 63 151 102 137 95 131 55 129 83 123 90 132 63 144 50 150 73 141 100 131 77 128 47 96 55 89 65 93 56 107 38 109 64 115 77 106 70 98 73 122 65 127 47 135 56 136 69 131 70 129 61 124 59 114 44 127 62 129 74 125 76 120 58 116 59 109 58 112 60 119 86 83 68 102 55 113 79 105 91 90 78 90 53 86 79 82
#flare_sprite_packer_output=579 837 248 601 411 1195 496 578 847 450 657 836 730 982 657 914 655 982 306 680 366 1206 776 537 492 759 729 1057 777 982 646 1125 489 1028 248 508 445 756 570 475 208 1023 714 1263 793 1136 868 1278 574 759 991 341 991 485 360 681 290 1023 778 803 878 1136 853 1211 361 940 1014 1053 363 1102 499 479 77 1263 291 940 354 855 360 501 712 649 884 798 849 628 284 855 215 783 442 1111 564 1194 304 783 576 911 926 800 795 1057 782 1211 568 1108 712 716 773 894 424 490 492 837 981 934 886 940 609 1277 649 1057 649 753 831 882 779 1278 492 900 537 1280 950 132 930 465 491 963 370 1019 851 870 916 618 977 712 712 557 927 1136 712 459 200 855 771 456 676 1266 828 1056 645 664 304 579 214 579 156 1131 771 355 574 668 456 1191 445 856 374 771 434 569 260 1240 930 361 847 357 212 1102 730 894 505 1194 583 0 488 119 100 137 485 0 686 0 570 119 128 268 796 0 387 0 702 104 991 223 424 379 786 121 352 255 85 268 63 996 979 126 596 1182 219 1240 360 581 854 528 439 667 797 882 509 1104 212 1190 978 618 963 1231 971 995 290 1184 147 1067 847 1278 908 1210 568 1044 905 1043 879 616 292 1229 573 974 978 788 885 727 776 628 126 531 927 727 821 973 639 1193 456 1284 930 546 849 721 767 746 912 942 884 868 979 861 0 1291 720 1136 841 792 838 1136 203 521 987 1180 963 1179 991 436 712 1202 302 504 859 957 923 870 776 688 999 1138 963 1284 366 1305 912 990 441 949 885 1053 921 1278 950 1138 991 585 947 1105 1006 1255 159 795 968 1053 951 1043 411 1293 292 1312 113 842 859 1038 984 1255 353 1312 1026 1109 216 389 63 705 645 753 916 697 978 693 987 1219 987 1287 968 1109 978 671 905 1104 1013 1287 163 1240 187 402 933 237 979 0 861 237 499 368 647 368 395 1097 207 127 113 708 73 1131 59 858 0 554 0 856 0 268 197 0 288 256 216 257 293 0 0 410 70 554 0 705 0 0 102 0 286 127 490 245 889 0 0 1006 63 708 0 1150 0 137 411 120 442 1015 723 805 647 473 159 688 117 579 360 386 570 369 642 566 712 223 647 241 169 267 151 131 421 248 341 126 126 407 712 345 82 410 640 112 573 244 785 235 302 388 155 579 147 955 242 389 205 940 574 566 145 842 871 132 215 693 496 669 392 854 284 1102


image=images/avatar/male/smith_hammer.png

[stance]
frames=4
duration=800ms
type=back_forth
frame=0,0,579,837,78,74,27,115
frame=0,1,248,601,56,92,-16,115
frame=0,2,411,1195,45,98,-40,101
frame=0,3,496,578,78,91,-6,82
frame=0,4,847,450,83,78,33,69
frame=0,5,657,836,66,78,56,69
frame=0,6,730,982,47,75,62,83
frame=0,7,657,914,73,68,61,102
frame=1,0,655,982,75,75,27,116
frame=1,1,306,680,54,92,-16,116
frame=1,2,366,1206,45,99,-41,102
frame=1,3,776,537,78,91,-7,82
frame=1,4,492,759,82,78,32,69
frame=1,5,729,1057,66,79,56,70
frame=1,6,777,982,44,75,63,83
frame=1,7,646,1125,74,68,62,102
frame=2,0,489,1028,79,76,29,117
frame=2,1,248,508,54,93,-16,117
frame=2,2,445,756,47,100,-42,103
frame=2,3,570,475,77,91,-9,83
frame=2,4,208,1023,82,79,30,70
frame=2,5,714,1263,65,78,55,70
frame=2,6,793,1136,45,75,64,83
frame=2,7,868,1278,53,68,63,102
frame=3,0,574,759,75,78,30,116
frame=3,1,991,341,51,95,-14,117
frame=3,2,991,485,50,100,-39,103
frame=3,3,360,681,79,90,-9,83
frame=3,4,290,1023,80,79,27,69
frame=3,5,778,803,63,79,51,69
frame=3,6,878,1136,49,74,63,82
frame=3,7,853,1211,55,67,64,101

[run]
frames=8
duration=533ms
type=looped
frame=0,0,361,940,80,79,53,114
frame=0,1,1014,1053,27,56,-17,84
frame=0,2,363,1102,32,104,-23,120
frame=0,3,499,479,71,99,-14,105
frame=0,4,77,1263,86,83,7,87
frame=0,5,291,940,70,83,27,76
frame=0,6,354,855,38,84,35,80
frame=0,7,360,501,64,80,61,95
frame=1,0,712,649,64,67,34,101
frame=1,1,884,798,42,70,-17,89
frame=1,2,849,628,30,93,-25,100
frame=1,3,284,855,70,85,1,85
frame=1,4,215,783,89,72,28,71
frame=1,5,442,1111,67,80,41,74
frame=1,6,564,1194,32,86,38,86
frame=1,7,304,783,70,72,50,90
frame=2,0,576,911,81,63,8,93
frame=2,1,926,800,52,70,-19,83
frame=2,2,795,1057,33,79,-19,77
frame=2,3,782,1211,71,67,20,65
frame=2,4,568,1108,78,74,49,71
frame=2,5,712,716,55,89,52,90
frame=2,6,773,894,24,88,38,101
frame=2,7,424,490,75,79,32,106
frame=3,0,492,837,87,63,20,91
frame=3,1,981,934,52,61,-17,77
frame=3,2,886,940,26,80,-21,81
frame=3,3,609,1277,67,70,13,69
frame=3,4,649,1057,80,68,41,67
frame=3,5,649,753,63,83,48,84
frame=3,6,831,882,20,87,33,93
frame=3,7,779,1278,68,68,36,88
frame=4,0,492,900,84,63,40,88
frame=4,1,537,1280,72,67,16,89
frame=4,2,950,132,28,85,-16,94
frame=4,3,930,465,61,81,-1,84
frame=4,4,491,963,82,65,22,69
frame=4,5,370,1019,72,78,35,72
frame=4,6,851,870,33,87,29,83
frame=4,7,916,618,62,79,44,89
frame=5,0,977,712,63,76,64,105
frame=5,1,712,557,64,92,36,120
frame=5,2,927,1136,23,66,-19,87
frame=5,3,712,459,59,98,-20,109
frame=5,4,200,855,84,85,-5,90
frame=5,5,771,456,76,81,16,74
frame=5,6,676,1266,38,81,25,72
frame=5,7,828,1056,57,80,58,85
frame=6,0,645,664,66,89,68,119
frame=6,1,304,579,56,101,41,136
frame=6,2,214,579,34,108,-7,139
frame=6,3,156,1131,56,109,-30,127
frame=6,4,771,355,76,101,-23,107
frame=6,5,574,668,71,91,0,91
frame=6,6,456,1191,49,93,25,88
frame=6,7,445,856,47,93,57,100
frame=7,0,374,771,71,83,63,116
frame=7,1,434,569,62,98,31,130
frame=7,2,260,1240,32,106,-16,130
frame=7,3,930,361,61,104,-25,116
frame=7,4,847,357,83,93,-8,97
frame=7,5,212,1102,72,88,15,83
frame=7,6,730,894,43,88,29,83
frame=7,7,505,1194,59,86,62,97

[swing]
frames=4
duration=400ms
type=play_once
frame=0,0,583,0,103,112,30,155
frame=0,1,488,119,82,126,-2,158
frame=0,2,100,137,51,131,-21,149
frame=0,3,485,0,98,119,6,133
frame=0,4,686,0,110,104,32,126
frame=0,5,570,119,70,125,45,141
frame=0,6,128,268,41,137,39,155
frame=0,7,796,0,93,121,48,161
frame=1,0,387,0,98,120,62,168
frame=1,1,702,104,84,119,22,168
frame=1,2,991,223,51,118,-28,158
frame=1,3,424,379,75,111,-26,142
frame=1,4,786,121,85,114,-7,130
