#flare_sprite_packer_input=99 94 109 76 98 84 64 104 96 103 108 86 101 108 68 102 97 94 106 75 98 82 62 103 95 102 108 85 102 106 68 101 95 93 108 74 97 80 61 101 92 101 106 85 102 104 65 100 95 91 104 73 97 79 60 100 90 100 102 83 98 104 65 98 57 94 68 102 92 85 91 97 53 84 67 106 90 90 88 101 75 108 99 89 90 89 59 103 69 99 97 93 89 102 64 99 108 105 113 89 78 100 55 103 110 98 113 95 80 117 61 120 89 101 105 87 82 94 50 104 90 99 104 86 84 106 55 85 54 81 81 93 83 84 66 98 51 92 78 99 83 89 72 102 78 100 61 98 86 90 98 88 73 107 52 95 83 107 97 88 107 101 56 106 86 97 118 88 107 108 56 123 83 118 118 96 81 101 53 102 89 92 110 87 82 109 54 97 87 105 105 90 72 157 111 143 119 117 95 109 52 107 91 112 100 133 81 153 95 145 55 155 115 140 143 106 112 98 50 94 105 97 126 115 137 91 78 115 82 117 138 87 141 92 78 115 79 114 141 89 118 77 68 86 65 95 115 85 110 102 63 121 74 119 123 97 100 90 106 92 77 109 77 116 97 104 110 89 87 101 77 86 95 92 103 96 71 114 78 120 96 107 113 86 84 95 76 85 90 88 99 69 79 85 50 88 88 91 102 83 85 102 53 84 82 94 96 71 73 90 42 80 86 83 98 78 72 92 36 67 69 58 75 66 57 73 45 74 75 64 76 68 48 76 34 64 71 53 77 55 60 64 38 60 74 54 81 58 52 69 27 57 93 55 97 43 66 62 40 60 92 40 95 36 27 34 33 70 112 42 106 42 57 61 56 56 111 33 104 42 53 66 64 63 105 112 126 104 128 113 77 125 106 127 126 104 126 114 90 123 96 152 133 137 137 132 103 148 104 143 141 117 133 126 104 150 96 157 155 133 152 140 96 163 104 160 159 128 155 131 85 159 106 154 166 120 157 142 76 165 110 159 166 124 157 131 79 160 70 78 99 74 85 77 38 86 67 88 88 83 78 97 56 107 140 113 136 101 83 128 81 126 130 98 127 115 79 140 84 140 139 113 155 114 111 144 90 150 149 125 154 109 105 140 92 139 102 120 138 90 126 90 66 92 97 110 131 94 117 122 68 129
#flare_sprite_packer_output=737 738 571 1286 1065 248 729 517 847 832 710 329 817 616 1262 332 1165 332 1663 175 680 1280 1005 615 698 415 842 935 727 1115 1043 1020 1261 434 1663 101 1504 736 1067 617 1330 326 1059 332 868 1258 1356 427 627 114 1611 605 1601 756 936 1115 1422 328 1512 510 1328 222 1034 1215 1078 1121 1195 809 950 935 1421 428 1336 1276 1183 703 1351 527 1111 1019 722 109 1150 515 1099 1218 552 760 1180 604 916 522 1021 832 970 1258 590 412 729 928 943 835 556 863 818 317 830 1020 737 621 550 640 1250 702 1663 342 996 1121 1720 429 778 1263 1614 519 1426 222 1673 1060 556 966 1013 522 1291 1192 1135 1120 298 124 1271 904 1505 975 1199 911 1199 1013 1431 793 1355 1086 1339 705 1590 106 1189 1218 1100 718 1344 617 829 1115 1715 635 1349 894 611 825 836 724 547 517 635 1045 729 832 1263 803 1718 533 1110 927 1041 417 1412 113 1609 310 918 615 1615 429 321 1047 159 674 275 817 1317 113 1128 611 388 934 0 1226 261 376 268 529 535 362 206 1047 1488 0 718 1017 1241 1207 1510 213 149 817 490 114 1142 126 645 1163 927 132 157 124 943 720 1021 718 349 120 611 913 1042 934 1435 891 595 327 817 215 406 1174 571 1167 793 519 943 1020 1663 250 1251 223 1065 132 1512 310 1151 426 1344 793 1441 1078 1249 610 1512 414 1441 525 557 1047 1494 106 928 403 1355 991 1518 1064 1500 887 1512 593 1594 1062 1389 1254 1163 241 1249 527 1110 825 1675 1145 1201 1113 1492 816 1698 756 1728 1076 1685 846 1611 678 1283 1100 1728 1156 1444 1230 1444 1164 1484 1288 1439 1288 1519 1149 1588 994 1615 213 1693 1285 1441 639 1099 1307 1593 1268 1728 1223 1664 1006 1594 1147 1541 1275 1727 1283 610 990 937 1215 1519 1213 1653 1285 1588 835 1590 958 1034 1313 1738 1006 406 1295 727 1221 1241 1301 1658 1229 919 489 833 1216 518 1295 1594 1205 712 217 611 631 260 934 479 924 100 1230 793 415 603 517 462 801 310 1204 0 930 939 0 432 374 270 674 798 0 1076 0 206 1187 499 205 0 282 0 142 110 1067 155 216 0 677 0 415 338 216 155 376 323 0 0 0 423 209 0 1067 157 0 0 546 259 216 1374 1176 1512 662 1685 929 1298 1276 1437 705 1590 875 1277 1003 1094 504 1209 0 1631 0 393 1046 476 1049 797 117 133 932 363 525 374 665 1349 0 489 0 157 530 342 375 0 805 644 0 442 522 458 662 469 1175 927 219 611 735 1439 986 1220 113 928 309 595 205 394 805


image=images/avatar/male/default_hands.png

[stance]
frames=4
duration=800ms
type=back_forth
frame=0,0,737,738,99,94,45,105
frame=0,1,571,1286,109,76,34,97
frame=0,2,1065,248,98,84,24,90
frame=0,3,729,517,64,104,5,98
frame=0,4,847,832,96,103,31,95
frame=0,5,710,329,108,86,53,91
frame=0,6,817,616,101,108,52,105
frame=0,7,1262,332,68,102,34,104
frame=1,0,1165,332,97,94,45,104
frame=1,1,1663,175,106,75,34,96
frame=1,2,680,1280,98,82,24,89
frame=1,3,1005,615,62,103,5,97
frame=1,4,698,415,95,102,30,94
frame=1,5,842,935,108,85,53,90
frame=1,6,727,1115,102,106,53,103
frame=1,7,1043,1020,68,101,34,104
frame=2,0,1261,434,95,93,45,103
frame=2,1,1663,101,108,74,35,95
frame=2,2,1504,736,97,80,24,88
frame=2,3,1067,617,61,101,4,95
frame=2,4,1330,326,92,101,28,93
frame=2,5,1059,332,106,85,52,88
frame=2,6,868,1258,102,104,53,101
frame=2,7,1356,427,65,100,34,103
frame=3,0,627,114,95,91,46,101
frame=3,1,1611,605,104,73,35,94
frame=3,2,1601,756,97,79,24,88
frame=3,3,936,1115,60,100,3,94
frame=3,4,1422,328,90,100,26,92
frame=3,5,1512,510,102,83,48,86
frame=3,6,1328,222,98,104,51,99
frame=3,7,1034,1215,65,98,34,100

[run]
frames=8
duration=533ms
type=looped
frame=0,0,1078,1121,57,94,16,96
frame=0,1,1195,809,68,102,23,104
frame=0,2,950,935,92,85,35,96
frame=0,3,1421,428,91,97,34,105
frame=0,4,1336,1276,53,84,13,86
frame=0,5,1183,703,67,106,26,108
frame=0,6,1351,527,90,90,35,102
frame=0,7,1111,1019,88,101,34,109
frame=1,0,722,109,75,108,26,110
frame=1,1,1150,515,99,89,40,102
frame=1,2,1099,1218,90,89,34,97
frame=1,3,552,760,59,103,20,104
frame=1,4,1180,604,69,99,23,100
frame=1,5,916,522,97,93,37,103
frame=1,6,1021,832,89,102,35,108
frame=1,7,970,1258,64,99,19,98
frame=2,0,590,412,108,105,44,112
frame=2,1,729,928,113,89,45,101
frame=2,2,943,835,78,100,27,98
frame=2,3,556,863,55,103,14,99
frame=2,4,818,317,110,98,43,102
frame=2,5,830,1020,113,95,49,106
frame=2,6,737,621,80,117,30,115
frame=2,7,550,640,61,120,20,119
frame=3,0,1250,702,89,101,35,111
frame=3,1,1663,342,105,87,41,102
frame=3,2,996,1121,82,94,28,97
frame=3,3,1720,429,50,104,17,100
frame=3,4,778,1263,90,99,34,103
frame=3,5,1614,519,104,86,44,101
frame=3,6,1426,222,84,106,31,109
frame=3,7,1673,1060,55,85,12,84
frame=4,0,556,966,54,81,17,86
frame=4,1,1013,522,81,93,30,104
frame=4,2,1291,1192,83,84,30,96
frame=4,3,1135,1120,66,98,25,103
frame=4,4,298,124,51,92,14,94
frame=4,5,1271,904,78,99,30,108
frame=4,6,1505,975,83,89,30,101
frame=4,7,1199,911,72,102,19,107
frame=5,0,1199,1013,78,100,27,101
frame=5,1,1431,793,61,98,15,100
frame=5,2,1355,1086,86,90,34,97
frame=5,3,1339,705,98,88,40,102
frame=5,4,1590,106,73,107,26,111
frame=5,5,1189,1218,52,95,18,97
frame=5,6,1100,718,83,107,29,111
frame=5,7,1344,617,97,88,37,101
frame=6,0,829,1115,107,101,43,103
frame=6,1,1715,635,56,106,19,100
frame=6,2,1349,894,86,97,34,97
frame=6,3,611,825,118,88,52,103
frame=6,4,836,724,107,108,42,115
frame=6,5,547,517,56,123,14,122
frame=6,6,635,1045,83,118,27,118
frame=6,7,729,832,118,96,44,109
frame=7,0,1263,803,81,101,31,102
frame=7,1,1718,533,53,102,13,100
frame=7,2,1110,927,89,92,36,96
frame=7,3,1041,417,110,87,45,103
frame=7,4,1412,113,82,109,30,112
frame=7,5,1609,310,54,97,20,96
frame=7,6,918,615,87,105,32,110
frame=7,7,1615,429,105,90,41,103

[swing]
frames=4
duration=400ms
type=play_once
frame=0,0,321,1047,72,157,40,153
frame=0,1,159,674,111,143,55,155
frame=0,2,275,817,119,117,43,146
frame=0,3,1317,113,95,109,17,131
frame=0,4,1128,611,52,107,-7,120
frame=0,5,388,934,91,112,20,121
frame=0,6,0,1226,100,133,39,131
frame=0,7,261,376,81,153,42,144
frame=1,0,268,529,95,145,56,140
frame=1,1,535,362,55,155,27,152
frame=1,2,206,1047,115,140,46,147
frame=1,3,1488,0,143,106,42,129
frame=1,4,718,1017,112,98,21,108
frame=1,5,1241,1207,50,94,-1,96
frame=1,6,1510,213,105,97,39,100
frame=1,7,149,817,126,115,65,119
frame=2,0,490,114,137,91,85,95
frame=2,1,1142,126,78,115,47,115
frame=2,2,645,1163,82,117,31,120
