#flare_sprite_packer_input=143 102 92 140 62 153 139 130 160 94 111 100 52 106 128 80 144 104 92 142 61 155 139 134 164 96 111 100 51 103 129 82 141 106 89 147 63 159 144 137 161 99 110 98 54 102 106 84 134 112 84 149 69 159 143 135 159 99 103 99 52 98 108 84 146 104 107 145 32 164 126 147 162 109 127 102 42 109 109 95 137 73 106 117 32 133 127 113 161 72 114 104 39 118 123 94 150 62 93 75 38 90 120 66 137 85 89 122 47 129 131 104 152 65 109 76 24 93 113 72 145 74 100 114 24 126 119 99 156 68 128 90 30 89 102 101 153 63 124 100 35 121 104 108 127 97 113 136 44 162 101 154 158 119 140 101 61 104 91 97 92 133 95 161 44 179 84 176 133 157 129 134 76 129 67 124 131 118 104 154 39 173 102 167 156 137 130 114 61 115 88 109 173 118 125 155 61 168 144 138 174 110 112 153 42 168 152 143 166 161 138 147 67 143 115 135 145 152 111 188 48 208 129 194 107 152 69 164 61 178 118 159 124 132 97 121 40 123 96 129 135 57 117 56 21 53 90 65 136 46 109 89 21 108 96 97 148 80 99 122 54 137 136 112 158 76 108 100 51 106 129 81 149 68 94 110 49 122 132 98 153 66 101 100 46 105 127 77 137 61 40 73 76 96 141 58 133 83 59 113 74 107 111 66 89 39 27 51 80 52 117 66 90 103 28 121 96 104 132 68 61 41 26 41 49 42 76 54 61 78 23 90 57 79 74 47 54 31 20 31 37 33 58 41 47 57 20 66 42 58 66 31 17 14 25 18 28 23 19 28 16 30 25 13 1 1 3 3 119 50 135 28 85 65 45 72 117 48 133 30 81 62 45 70 84 151 89 177 76 194 87 198 119 185 123 164 95 145 57 136 113 157 55 164 124 167 130 191 96 218 76 217 139 200 157 168 88 160 99 152 148 161 129 197 60 220 109 214 172 183 156 156 63 158 122 149 142 175 95 207 65 219 141 201 167 173 129 161 80 132 72 121 102 135 91 167 60 188 99 178 137 164 124 141 83 175 85 188 56 200 70 206 103 199 108 189 97 179 65 165 64 195 70 202 113 193 123 176 102 161 69 150 90 160 92 179 154 105 113 145 59 167 137 148 170 109 131 108 59 118 127 97
#flare_sprite_packer_output=1209 237 1025 957 646 739 1799 134 932 305 1117 1113 1453 1122 1092 350 816 175 1025 815 1620 208 1799 0 907 399 1026 1237 1813 1198 897 1255 1352 361 646 892 1323 957 565 1214 907 495 1449 1228 1034 1466 1342 728 704 1039 1022 666 1386 957 1352 226 1493 363 1620 1218 1886 1102 1106 730 1652 364 1117 968 1206 1335 781 388 770 279 897 1056 1698 948 1297 1473 1209 164 1438 1326 1740 902 407 1105 899 594 1580 798 1723 1199 358 337 1493 462 1024 1097 1740 1317 1620 1317 1216 505 1137 1213 1845 745 1780 477 1491 143 1772 998 1760 1426 875 1495 1346 152 1494 948 1911 477 1090 185 1643 137 1214 722 1730 1433 1088 1466 687 1151 901 956 1903 850 1594 948 897 1158 1484 582 448 588 735 885 407 1218 1798 376 1694 798 1772 901 753 1348 691 563 340 971 606 396 350 431 709 1214 1130 1337 1505 1443 1353 467 1117 814 1455 949 589 572 1643 0 960 191 1559 1218 1484 718 481 168 1495 208 384 927 552 1351 481 286 534 886 845 1327 1491 0 339 0 508 739 1417 585 655 261 1346 0 237 783 141 183 0 781 1106 578 1699 586 447 750 1681 205 1213 590 1483 827 1863 874 1034 1337 1625 529 1494 1062 1917 1325 1024 1172 1580 902 1621 1433 1911 603 1714 1102 1068 498 1406 1443 1429 812 1799 264 548 1489 1505 1118 1762 1199 706 1487 1071 430 1228 1109 1572 1440 1220 339 534 1148 1613 1118 1892 745 1572 721 1643 468 835 1495 1810 1102 1484 524 415 1485 838 1214 1544 1333 1806 1325 1806 1391 1816 741 332 1513 1092 284 1755 798 1778 1305 1226 1219 1220 437 1850 1487 508 886 1692 1057 1784 1430 1864 1247 1907 1391 840 1135 1864 1200 1842 1528 1760 529 1896 1528 1784 1515 1860 1430 1448 728 1881 997 1784 1484 315 1338 770 261 932 279 319 749 1190 1466 319 575 447 749 1068 495 1618 1383 1760 1074 1190 1499 1060 594 1699 750 1621 1522 1611 1056 988 1495 887 1337 445 928 139 391 232 585 1090 0 483 396 1334 812 696 1351 786 535 1856 581 148 1399 960 0 0 1189 109 975 0 384 505 0 1768 581 1224 957 0 1407 0 584 191 1179 0 975 0 0 662 0 971 1337 900 666 818 0 96 1192 215 366 0 183 172 0 319 588 1337 590 1366 1321 1597 586 690 396 272 1374 348 749 1209 0 901 815 332 1338 255 971 302 173 185 973 129 585 129 784 492 560 836 852 251 1179 280 373 189 173 358 161 708 724 1297 1323 810 692 315 1159 662 156 1221 812 1238 1323 415 1337 534 1039 1322 1116 838 1017 1322 1224


image=images/avatar/male/greatsword.png

[stance]
frames=4
duration=800ms
type=back_forth
frame=0,0,1209,237,143,102,93,142
frame=0,1,1025,957,92,140,22,164
frame=0,2,646,739,62,153,-39,156
frame=0,3,1799,134,139,130,-8,123
frame=0,4,932,305,160,94,32,84
frame=0,5,1117,1113,111,100,55,69
frame=0,6,1453,1122,52,106,73,85
frame=0,7,1092,350,128,80,116,102
frame=1,0,816,175,144,104,93,144
frame=1,1,1025,815,92,142,22,166
frame=1,2,1620,208,61,155,-40,158
frame=1,3,1799,0,139,134,-9,125
frame=1,4,907,399,164,96,31,86
frame=1,5,1026,1237,111,100,55,69
frame=1,6,1813,1198,51,103,73,85
frame=1,7,897,1255,129,82,117,104
frame=2,0,1352,361,141,106,93,147
frame=2,1,646,892,89,147,21,170
frame=2,2,1323,957,63,159,-41,162
frame=2,3,565,1214,144,137,-11,128
frame=2,4,907,495,161,99,28,89
frame=2,5,1449,1228,110,98,54,68
frame=2,6,1034,1466,54,102,75,84
frame=2,7,1342,728,106,84,117,108
frame=3,0,704,1039,134,112,93,150
frame=3,1,1022,666,84,149,19,172
frame=3,2,1386,957,69,159,-39,163
frame=3,3,1352,226,143,135,-11,129
frame=3,4,1493,363,159,99,26,89
frame=3,5,1620,1218,103,99,50,67
frame=3,6,1886,1102,52,98,77,81
frame=3,7,1106,730,108,84,119,110

[run]
frames=8
duration=533ms
type=looped
frame=0,0,1652,364,146,104,119,138
frame=0,1,1117,968,107,145,63,173
frame=0,2,1206,1335,32,164,-25,180
frame=0,3,781,388,126,147,-16,155
frame=0,4,770,279,162,109,6,113
frame=0,5,897,1056,127,102,26,78
frame=0,6,1698,948,42,109,35,80
frame=0,7,1297,1473,109,95,106,96
frame=1,0,1209,164,137,73,107,107
frame=1,1,1438,1326,106,117,50,138
frame=1,2,1740,902,32,133,-25,141
frame=1,3,407,1105,127,113,0,113
frame=1,4,899,594,161,72,26,72
frame=1,5,1580,798,114,104,40,73
frame=1,6,1723,1199,39,118,41,85
frame=1,7,358,337,123,94,103,92
frame=2,0,1493,462,150,62,79,93
frame=2,1,1024,1097,93,75,21,88
frame=2,2,1740,1317,38,90,-19,88
frame=2,3,1620,1317,120,66,19,64
frame=2,4,1216,505,137,85,47,70
frame=2,5,1137,1213,89,122,51,89
frame=2,6,1845,745,47,129,49,102
frame=2,7,1780,477,131,104,88,105
frame=3,0,1491,143,152,65,90,91
frame=3,1,1772,998,109,76,42,93
frame=3,2,1760,1426,24,93,-21,95
frame=3,3,875,1495,113,72,12,71
frame=3,4,1346,152,145,74,39,66
frame=3,5,1494,948,100,114,46,82
frame=3,6,1911,477,24,126,36,94
frame=3,7,1090,185,119,99,87,91
frame=4,0,1643,137,156,68,113,89
frame=4,1,1214,722,128,90,72,113
frame=4,2,1730,1433,30,89,-14,98
frame=4,3,1088,1466,102,101,-2,105
frame=4,4,687,1151,153,63,21,67
frame=4,5,901,956,124,100,34,71
frame=4,6,1903,850,35,121,29,81
frame=4,7,1594,948,104,108,88,89
frame=5,0,897,1158,127,97,127,126
frame=5,1,1484,582,113,136,88,167
frame=5,2,448,588,44,162,0,183
frame=5,3,735,885,101,154,-21,166
frame=5,4,407,1218,158,119,-6,124
frame=5,5,1798,376,140,101,14,84
frame=5,6,1694,798,61,104,25,71
frame=5,7,1772,901,91,97,92,85
frame=6,0,753,1348,92,133,109,162
frame=6,1,691,563,95,161,79,196
frame=6,2,340,971,44,179,4,211
frame=6,3,606,396,84,176,-31,197
frame=6,4,350,431,133,157,-24,164
frame=6,5,709,1214,129,134,-1,132
frame=6,6,1130,1337,76,129,25,118
frame=6,7,1505,1443,67,124,76,130
frame=7,0,1353,467,131,118,119,151
frame=7,1,1117,814,104,154,75,186
frame=7,2,1455,949,39,173,-8,198
frame=7,3,589,572,102,167,-26,179
frame=7,4,1643,0,156,137,-10,141
frame=7,5,960,191,130,114,13,105
frame=7,6,1559,1218,61,115,29,93
frame=7,7,1484,718,88,109,93,112

[swing]
frames=4
duration=400ms
type=play_once
frame=0,0,481,168,173,118,28,158
frame=0,1,1495,208,125,155,-3,157
frame=0,2,384,927,61,168,-13,148
frame=0,3,552,1351,144,138,63,132
frame=0,4,481,286,174,110,105,130
frame=0,5,534,886,112,153,87,169
frame=0,6,845,1327,42,168,38,190
frame=0,7,1491,0,152,143,46,183
frame=1,0,339,0,166,161,61,208
frame=1,1,508,739,138,147,21,189
frame=1,2,1417,585,67,143,-28,168
frame=1,3,655,261,115,135,12,159
frame=1,4,1346,0,145,152,50,166
frame=1,5,237,783,111,188,61,186
frame=1,6,141,183,48,208,43,206
frame=1,7,0,781,129,194,67,215
frame=2,0,1106,578,107,152,157,178
frame=2,1,1699,586,69,164,85,223
